orderid,productid,userid,rating
2753,202219580,12753,4.6
2753,202220899,12753,3.2
2753,202220159,12753,3.6
2754,202219651,12754,3.3
2758,202220487,12758,3.3
2758,202219720,12758,3
2758,202219800,12758,2.8
2758,202219199,12758,5
2758,202213373,12758,2.7
2759,202213372,12759,4.4
2759,202213372,12759,4.7
2759,202213372,12759,4.6
2760,202213374,12760,2.6
2760,202213377,12760,2.8
2760,202213377,12760,2.3
2760,202213376,12760,2.8
2760,202213376,12760,2.4
2761,202213377,12761,2.8
2761,202213372,12761,2.5
2762,202213372,12762,4.2
2762,202213373,12762,2.4
2762,202214399,12762,0
2762,202214399,12762,4.3
2763,202214393,12763,3.4
2763,202214398,12763,0
2765,202225957,12765,4.7
2765,202225973,12765,4.8
2765,202225964,12765,3.9
2765,202225972,12765,3.2
2766,202225975,12766,4.8
2766,202225964,12766,2.9
2766,202225957,12766,3.2
2766,202214342,12766,3.1
2766,202214341,12766,4.8
2767,202214348,12767,3.6
2767,202214348,12767,4
2767,202214350,12767,4
2767,202214349,12767,3.4
2768,202214555,12768,3.8
2768,202214547,12768,2.4
2768,202214553,12768,3.5
2768,202214552,12768,4.1
2768,202214556,12768,2.7
2769,202214550,12769,4.5
2769,202214550,12769,0
2769,202214556,12769,2.9
2769,202214552,12769,2.8
2769,202214552,12769,4.7
2770,202214554,12770,2.5
2770,202214552,12770,3.8
2770,202214552,12770,4.6
2770,202220317,12770,4.2
2770,202219429,12770,3.3
2771,202220820,12771,4.3
2771,202220214,12771,0
2771,202219100,12771,4
2771,202219493,12771,2.4
2771,202220314,12771,3.9
2772,202220376,12772,4.6
2772,202219103,12772,3.4
2772,202219900,12772,0
2772,202220985,12772,4.1
2772,202220326,12772,3.9
2773,202221155,12773,4.2
2773,202220175,12773,2.6
2773,202220619,12773,4.6
2773,202219327,12773,4.8
2774,202219077,12774,3.8
2774,202219552,12774,2.6
2774,202220820,12774,3.3
2774,202221119,12774,3.4
2774,202220000,12774,4.2
2775,202219590,12775,2.6
2775,202219154,12775,4.3
2775,202219281,12775,2.9
2775,202220336,12775,2.9
2775,202220377,12775,4.1
2776,202219960,12776,2.7
2776,202222188,12776,4.5
2776,202222186,12776,3.4
2776,202222191,12776,2.9
2784,202219339,12784,4.2
2785,202219406,12785,3.2
2785,202219316,12785,3.4
2785,202219389,12785,4.7
2785,202219397,12785,4.3
2786,202219312,12786,5
2797,202221021,12797,0
2797,202220950,12797,2.8
2797,202220144,12797,4.2
2797,202219514,12797,3.4
2798,202221019,12798,3.3
2798,202219185,12798,4.7
2798,202219580,12798,2.6
2798,202220899,12798,3.3
2798,202220159,12798,2.4
2799,202219651,12799,3.7
2799,202220235,12799,2.7
2799,202220858,12799,4
2799,202221095,12799,3.2
2799,202220125,12799,4.4
2800,202220650,12800,2.5
2800,202221007,12800,0
2800,202219522,12800,2.8
2800,202219510,12800,2.7
2801,202220694,12801,4.6
2801,202220842,12801,4.2
2801,202220150,12801,2.4
2801,202219114,12801,2.4
2802,202219979,12802,3.3
2802,202220577,12802,2.6
2802,202220815,12802,3.2
2802,202219420,12802,3.3
2803,202220487,12803,4.3
2803,202219800,12803,2.8
2803,202219199,12803,4.8
2803,202213373,12803,3.7
2804,202213375,12804,2.2
2804,202213374,12804,3
2804,202213372,12804,2.3
2804,202213372,12804,3.5
2805,202213374,12805,2.7
2805,202213377,12805,3.3
2805,202213376,12805,4
2805,202213376,12805,3.6
2806,202213377,12806,4.7
2806,202213374,12806,2.9
2806,202213373,12806,2.3
2806,202213372,12806,5
2806,202213375,12806,2.2
2807,202213372,12807,3.1
2807,202213373,12807,4.5
2807,202213373,12807,2.5
2807,202214399,12807,3
2807,202214399,12807,2.9
2808,202214392,12808,2.8
2808,202214393,12808,2.5
2808,202214396,12808,4.8
2808,202214393,12808,4.1
2808,202214398,12808,3.5
2809,202214396,12809,4.4
2809,202214397,12809,3.2
2809,202214400,12809,4.2
2809,202225965,12809,3.5
2809,202225973,12809,2.2
2810,202225969,12810,2.3
2810,202225957,12810,0
2810,202225973,12810,3.8
2810,202225964,12810,4.4
2810,202225972,12810,4.4
2811,202225975,12811,4.7
2811,202225964,12811,3.7
2811,202225957,12811,0
2811,202214342,12811,2.5
2811,202214341,12811,2.9
2812,202214348,12812,4.4
2812,202214350,12812,3.7
2812,202214349,12812,3.4
2813,202214555,12813,3.8
2813,202214547,12813,4.2
2813,202214553,12813,0
2813,202214552,12813,4.2
2813,202214556,12813,3.3
2814,202214550,12814,3.6
2814,202214550,12814,0
2814,202214556,12814,3.6
2814,202214552,12814,3.4
2814,202214552,12814,3.1
2815,202214554,12815,3.9
2815,202214552,12815,4.7
2815,202214552,12815,3.5
2815,202220317,12815,3.9
2815,202219429,12815,4.8
2816,202220820,12816,3.3
2818,202219327,12818,3.5
2819,202220820,12819,3.9
2820,202219590,12820,3.3
2820,202219154,12820,4
2820,202219281,12820,2.8
2820,202220336,12820,3
2820,202220377,12820,4.6
2821,202219960,12821,3.4
2821,202222184,12821,0
2821,202222188,12821,4.8
2821,202222189,12821,2.9
2821,202222193,12821,4.5
2822,202222186,12822,3.9
2822,202222188,12822,4.5
2822,202222188,12822,4.6
2822,202222194,12822,3.8
2822,202222187,12822,2.3
2823,202222192,12823,3.3
2823,202222190,12823,4.2
2823,202222185,12823,3.2
2823,202222191,12823,4.6
2823,202222188,12823,2.8
2824,202222191,12824,4.7
2824,202222185,12824,2.8
2824,202222184,12824,4.3
2824,202222187,12824,4.1
2824,202212284,12824,3.5
2825,202212285,12825,2.6
2825,202212289,12825,0
2825,202212287,12825,2.3
2830,202219316,12830,4.7
2830,202219389,12830,5
2830,202219407,12830,3.3
2830,202219397,12830,2.5
2831,202219301,12831,0
2831,202219316,12831,4
2831,202219324,12831,4.2
2831,202219306,12831,4.4
2832,202219369,12832,3.5
2832,202219388,12832,3.8
2832,202219399,12832,3.3
2832,202219337,12832,2.4
2832,202219329,12832,2.9
2834,202222059,12834,2.2
2834,202222059,12834,4.2
2834,202222059,12834,3.4
2834,202222052,12834,3.4
2834,202222054,12834,4.3
2835,202222054,12835,3.2
2835,202222057,12835,3.1
2835,202222053,12835,4
2835,202222052,12835,0
2836,202222057,12836,3.4
2836,202222058,12836,2.3
2836,202222053,12836,4.8
2836,202214342,12836,3.5
2836,202214341,12836,4.7
2837,202214348,12837,2.4
2840,202219745,12840,5
2840,202217759,12840,3.5
2841,202222747,12841,4.8
2841,202216516,12841,3.7
2841,202224580,12841,2.4
2841,202219745,12841,4
2841,202217759,12841,3.9
2842,202222747,12842,2.7
2842,202218373,12842,4.4
2842,202216576,12842,4.6
2842,202219745,12842,3.9
2842,202217759,12842,3.8
2843,202222747,12843,3.8
2843,202222263,12843,5
2843,202212770,12843,3.8
2843,202219745,12843,3.6
2843,202217759,12843,2.9
2844,202222747,12844,4.4
2844,202214129,12844,3.1
2844,202229183,12844,3
2844,202219745,12844,3
2844,202217759,12844,4.7
2845,202222747,12845,2.3
2845,202215520,12845,3.3
2845,202220282,12845,4.7
2845,202219745,12845,3.2
2845,202217759,12845,3.6
2846,202222747,12846,3.8
2846,202215883,12846,2.4
2846,202219745,12846,4.5
2847,202222747,12847,3.9
2847,202222332,12847,2.2
2847,202212243,12847,3.9
2847,202219745,12847,3.8
2847,202217759,12847,2.5
2849,202222332,12849,3
2849,202223785,12849,3.8
2849,202219745,12849,4.3
2849,202217759,12849,3.8
2850,202222747,12850,5
2850,202222332,12850,4.7
2850,202218316,12850,2.5
2850,202219745,12850,4.8
2850,202217759,12850,4
2854,202217759,12854,3.9
2854,202222747,12854,3.4
2855,202213575,12855,4.3
2855,202216481,12855,0
2855,202229178,12855,3.9
2855,202217759,12855,3.2
2855,202222747,12855,4.5
2856,202214266,12856,3.6
2856,202215167,12856,2.5
2856,202219305,12856,4.3
2856,202217759,12856,3.3
2856,202222747,12856,4.7
2857,202222000,12857,2.6
2857,202214623,12857,2.8
2857,202228749,12857,2.3
2857,202217759,12857,3.9
2857,202222747,12857,3.5
2858,202228081,12858,2.9
2858,202221524,12858,5
2858,202222378,12858,4.6
2858,202214333,12858,2.8
2858,202214923,12858,3.3
2859,202217759,12859,4.4
2859,202222747,12859,2.5
2859,202222329,12859,2.7
2859,202227989,12859,4.3
2859,202228219,12859,3.9
2860,202224464,12860,4
2860,202217759,12860,4.6
2860,202222747,12860,4.2
2865,202219544,12865,2.7
2865,202217759,12865,3.4
2865,202222747,12865,3.4
2865,202229339,12865,5
2865,202227027,12865,3.4
2866,202217759,12866,3.2
2866,202222747,12866,3.9
2866,202220317,12866,3.4
2866,202219429,12866,4.6
2867,202220820,12867,3.6
2867,202219100,12867,3.2
2867,202219493,12867,3.6
2868,202220376,12868,4.2
2868,202219103,12868,4.6
2868,202219900,12868,3.5
2868,202220985,12868,3.3
2868,202220326,12868,3.1
2869,202221155,12869,3.7
2869,202220175,12869,3.8
2869,202220619,12869,3.7
2869,202219302,12869,3.4
2869,202219327,12869,2.6
2870,202219077,12870,4.3
2870,202219552,12870,0
2870,202220820,12870,3
2870,202221119,12870,2.7
2870,202220000,12870,3.3
2871,202219590,12871,2.9
2871,202219154,12871,4.2
2871,202219281,12871,4.8
2871,202220336,12871,4.1
2871,202220377,12871,0
2872,202219960,12872,2.3
2873,202221019,12873,2.8
2873,202219185,12873,2.4
2873,202219580,12873,4.8
2873,202220899,12873,4.1
2873,202220159,12873,5
2874,202219651,12874,3.8
2874,202220235,12874,4.3
2874,202220858,12874,4.8
2874,202221095,12874,2.3
2874,202220125,12874,0
2875,202220650,12875,3.3
2875,202221007,12875,2.8
2875,202219522,12875,3.2
2875,202219510,12875,3.7
2875,202221127,12875,5
2876,202219611,12876,4.7
2876,202220694,12876,4.5
2876,202220842,12876,3.7
2876,202220150,12876,3.2
2876,202219114,12876,2.7
2877,202219979,12877,2.5
2877,202221088,12877,4.2
2877,202220577,12877,5
2877,202220815,12877,4.2
2877,202219420,12877,2.7
2878,202220487,12878,4.5
2878,202219720,12878,4
2878,202219800,12878,3.3
2878,202219199,12878,3.8
2878,202213373,12878,4.1
2879,202213375,12879,3.2
2879,202213374,12879,3.5
2879,202213372,12879,3.7
2879,202213372,12879,4
2879,202213372,12879,4.2
2880,202213374,12880,3
2880,202213377,12880,2.6
2880,202213377,12880,4.3
2880,202213376,12880,2.6
2880,202213376,12880,4
2881,202213377,12881,3.4
2881,202213374,12881,2.8
2881,202213373,12881,4.4
2881,202213372,12881,3.3
2882,202213373,12882,4.5
2882,202213373,12882,2.7
2883,202214392,12883,4
2883,202214393,12883,3.2
2883,202214396,12883,3.4
2883,202214393,12883,4
2884,202214396,12884,4.5
2884,202214400,12884,2.7
2884,202225965,12884,4.7
2884,202225973,12884,2.8
2885,202225969,12885,4.2
2885,202225957,12885,4
2885,202225973,12885,5
2885,202225964,12885,3.4
2885,202225972,12885,2.9
2886,202225975,12886,2.4
2886,202225964,12886,4.4
2886,202225957,12886,3.2
2886,202214342,12886,3.8
2886,202214341,12886,0
2887,202214348,12887,3.9
2887,202214348,12887,4.1
2887,202214341,12887,3.7
2887,202214350,12887,4.4
2887,202214349,12887,2.7
2888,202214555,12888,4.4
2888,202214547,12888,3.6
2888,202214552,12888,4.8
2888,202214556,12888,3.1
2889,202214550,12889,3.9
2889,202214550,12889,4.2
2889,202214556,12889,3
2889,202214552,12889,4.3
2889,202214552,12889,3.7
2890,202214554,12890,4.1
2890,202214552,12890,3
2890,202214552,12890,4.1
2890,202220317,12890,4.2
2892,202220985,12892,3.8
2892,202220326,12892,2.9
2893,202221155,12893,4.5
2893,202220619,12893,3
2893,202219302,12893,4.5
2893,202219327,12893,2.3
2894,202219077,12894,3.7
2894,202220820,12894,3.7
2894,202221119,12894,4.2
2895,202219154,12895,3.7
2895,202219281,12895,2.7
2895,202220336,12895,2.9
2896,202219960,12896,3.6
2896,202222190,12896,2.5
2896,202222184,12896,3.4
2896,202222184,12896,3
2896,202222190,12896,4
2897,202222190,12897,4.8
2897,202222186,12897,4.2
2897,202222194,12897,3.1
2897,202222194,12897,4.5
2898,202222192,12898,4.6
2898,202222188,12898,0
2898,202222188,12898,4.7
2898,202222184,12898,0
2898,202222190,12898,3.3
2899,202222193,12899,2.6
2899,202222188,12899,2.5
2899,202222185,12899,2.7
2899,202222193,12899,3.4
2899,202212284,12899,4.4
2900,202212285,12900,3
2900,202212289,12900,4.7
2900,202212291,12900,2.4
2900,202212287,12900,4.1
2900,202212285,12900,2.6
2903,202212282,12903,4.3
2903,202212283,12903,2.9
2903,202212292,12903,4.1
2904,202219315,12904,4.2
2905,202219406,12905,4.5
2905,202219316,12905,0
2905,202219407,12905,2.5
2906,202219316,12906,4.6
2906,202219324,12906,3.1
2906,202219306,12906,3.4
2907,202219369,12907,3.8
2907,202219388,12907,4.6
2907,202219399,12907,4.1
2907,202219337,12907,4.1
2907,202219329,12907,2.3
2908,202219334,12908,4.4
2908,202222054,12908,2.5
2908,202222055,12908,2.6
2908,202222057,12908,4.3
2908,202222056,12908,3.3
2909,202222059,12909,3.3
2909,202222059,12909,2.8
2909,202222052,12909,3.2
2912,202219100,12912,3.5
2912,202219493,12912,3.2
2912,202220314,12912,4.3
2913,202220376,12913,2.4
2913,202219103,12913,2.3
2913,202219900,12913,4
2913,202220985,12913,4.1
2913,202220326,12913,4.2
2914,202221155,12914,2.2
2914,202220175,12914,2.7
2914,202220619,12914,3.6
2914,202219302,12914,2.4
2914,202219327,12914,4.7
2915,202219552,12915,4.5
2915,202220820,12915,2.3
2915,202221119,12915,4.8
2915,202220000,12915,2.5
2916,202219590,12916,4.3
2916,202219154,12916,4.3
2916,202219281,12916,3.2
2916,202220336,12916,3.3
2916,202220377,12916,4
2917,202219960,12917,4.5
2917,202221021,12917,3.3
2917,202220950,12917,2.6
2917,202219514,12917,3.5
2918,202220159,12918,4.2
2919,202219651,12919,4.1
2919,202220235,12919,3.5
2919,202220858,12919,3.9
2919,202221095,12919,3.9
2920,202219510,12920,2.5
2921,202219611,12921,4.5
2921,202220842,12921,2.9
2921,202219114,12921,2.4
2922,202221088,12922,2.9
2922,202220815,12922,2.7
2922,202219420,12922,4.8
2923,202220487,12923,3
2923,202219720,12923,3.6
2923,202219199,12923,4.5
2923,202213373,12923,3.1
2924,202213374,12924,3.6
2924,202213372,12924,3.3
2924,202213372,12924,4.3
2924,202213372,12924,4
2925,202213374,12925,3
2925,202213377,12925,2.7
2925,202213377,12925,3.6
2925,202213376,12925,2.5
2925,202213376,12925,3.7
2926,202213377,12926,3.6
2926,202213374,12926,3.4
2926,202213373,12926,3.4
2926,202213372,12926,2.7
2926,202213375,12926,3.3
2927,202213372,12927,4
2927,202213373,12927,4.6
2927,202213373,12927,2.2
2927,202214399,12927,4.8
2927,202214399,12927,3.3
2928,202214392,12928,5
2928,202214393,12928,2.3
2928,202214396,12928,3.1
2928,202214393,12928,2.4
2928,202214398,12928,3.2
2929,202214396,12929,2.3
2929,202214397,12929,4.3
2932,202214341,12932,4.5
2932,202214349,12932,3.3
2933,202214555,12933,4.1
2933,202214547,12933,4.7
2933,202214553,12933,3.4
2935,202214552,12935,3.6
2935,202214552,12935,3.6
2935,202220317,12935,4.7
2936,202220820,12936,3.3
2936,202220214,12936,0
2936,202219100,12936,3.4
2936,202219493,12936,2.3
2936,202220314,12936,4
2937,202220376,12937,2.8
2937,202219103,12937,3.6
2937,202220985,12937,3.6
2937,202220326,12937,3.9
2938,202221155,12938,2.8
2938,202220175,12938,2.7
2938,202220619,12938,4
2938,202219302,12938,2.6
2938,202219327,12938,4.1
2942,202222190,12942,3.4
2942,202222192,12942,3.3
2942,202222193,12942,3.7
2943,202222186,12943,2.3
2943,202222192,12943,4.1
2943,202222189,12943,3.6
2943,202222189,12943,2.6
2943,202222186,12943,2.9
2944,202222192,12944,3.3
2944,202222190,12944,2.5
2944,202222191,12944,3.5
2944,202222185,12944,2.8
2944,202212284,12944,0
2945,202212285,12945,4.8
2945,202212289,12945,3
2945,202212291,12945,2.6
2945,202212287,12945,3.4
2945,202212285,12945,5
2946,202212285,12946,3.3
2946,202212289,12946,3.9
2946,202212291,12946,3.7
2946,202212286,12946,4
2946,202212282,12946,3
2947,202212289,12947,3.7
2947,202212293,12947,4.4
2947,202212280,12947,3.7
2947,202212283,12947,4.4
2947,202212289,12947,2.4
2948,202212291,12948,3.6
2948,202212291,12948,3.1
2948,202212282,12948,2.6
2948,202212283,12948,3
2950,202219397,12950,3.7
2954,202222059,12954,3.6
2964,202217759,12964,2.9
2968,202217759,12968,3.5
2969,202222747,12969,3.3
2969,202222332,12969,3.5
2969,202223785,12969,2.3
2969,202219745,12969,3.9
2969,202217759,12969,4.1
2970,202222747,12970,4.4
2970,202222332,12970,3.1
2970,202218316,12970,4
2970,202219745,12970,4
2970,202217759,12970,2.4
2971,202222747,12971,3.1
2971,202222332,12971,3.2
2971,202214514,12971,3.7
2971,202217759,12971,2.8
2971,202222747,12971,3.9
2972,202218879,12972,2.3
2972,202215212,12972,5
2972,202220996,12972,4
2972,202217759,12972,3.5
2972,202222747,12972,3.8
2973,202220439,12973,2.7
2973,202228943,12973,0
2973,202229561,12973,3.2
2973,202217759,12973,2.4
2973,202222747,12973,4.2
2974,202222950,12974,4
2974,202221821,12974,3
2974,202214124,12974,3.5
2974,202217759,12974,4.7
2974,202222747,12974,3.7
2975,202213575,12975,3.3
2975,202216481,12975,2.8
2975,202229178,12975,3.3
2975,202217759,12975,4.7
2975,202222747,12975,4.3
2976,202214266,12976,4
2976,202215167,12976,3.1
3005,202225969,13005,4.5
3025,202219406,13025,3.1
3025,202219316,13025,4.8
3025,202219389,13025,4.1
3025,202219407,13025,3.3
3025,202219397,13025,4.6
3026,202219301,13026,2.8
3026,202219312,13026,4.4
3026,202219316,13026,2.6
3026,202219306,13026,4.5
3027,202219369,13027,3.4
3027,202219388,13027,4
3027,202219399,13027,2.6
3027,202219337,13027,3.1
3027,202219329,13027,2.5
3028,202219334,13028,5
3028,202222054,13028,3.7
3028,202222055,13028,4.8
3028,202222057,13028,3.9
3028,202222056,13028,2.3
3029,202222059,13029,2.2
3029,202222059,13029,4
3029,202222059,13029,4.4
3029,202222052,13029,2.6
3029,202222054,13029,4.8
3030,202222054,13030,3.7
3030,202222057,13030,3.4
3030,202222053,13030,3.9
3030,202222052,13030,0
3030,202222055,13030,2.7
3031,202222057,13031,2.8
3031,202222058,13031,4.4
3031,202222053,13031,2.3
3031,202220317,13031,3.3
3031,202219429,13031,4.6
3032,202220820,13032,2.6
3032,202220214,13032,4.8
3032,202219100,13032,4.7
3032,202219493,13032,3.4
3032,202220314,13032,2.5
3033,202220376,13033,2.3
3033,202219103,13033,2.8
3033,202219900,13033,3.9
3033,202220985,13033,4
3033,202220326,13033,3.2
3034,202221155,13034,3.7
3034,202220175,13034,3.5
3034,202220619,13034,2.6
3036,202219154,13036,2.5
3036,202219281,13036,3.2
3036,202220336,13036,3.8
3036,202220377,13036,2.7
3037,202221021,13037,3.6
3037,202220950,13037,0
3037,202219514,13037,3
3038,202221019,13038,3.6
3038,202219185,13038,2.3
3038,202219580,13038,3.1
3038,202220899,13038,4.8
3038,202220159,13038,2.9
3039,202219651,13039,4
3039,202220235,13039,4.3
3039,202220858,13039,3.6
3039,202221095,13039,3.3
3039,202220125,13039,4.5
3040,202220650,13040,4.3
3040,202221007,13040,4
3040,202219522,13040,3.1
3040,202219510,13040,4.3
3040,202221127,13040,4
3041,202219611,13041,3.6
3041,202220694,13041,2.6
3041,202220842,13041,4.5
3041,202220150,13041,2.7
3041,202219114,13041,4
3042,202219979,13042,3.5
3042,202221088,13042,3
3042,202220577,13042,2.9
3042,202219420,13042,3.7
3043,202219720,13043,2.8
3043,202219800,13043,3.8
3043,202219199,13043,2.2
3043,202213373,13043,2.5
3044,202213375,13044,3.1
3044,202213374,13044,4.3
3044,202213372,13044,3.3
3047,202214399,13047,2.2
3048,202214392,13048,2.8
3048,202214393,13048,0
3048,202214396,13048,3.6
3048,202214393,13048,3.2
3048,202214398,13048,2.6
3049,202214396,13049,3.4
3049,202214397,13049,3.5
3049,202214400,13049,3
3049,202225965,13049,2.3
3049,202225973,13049,2.4
3050,202225969,13050,3.9
3050,202225957,13050,4.3
3050,202225973,13050,4.6
3050,202225964,13050,3.5
3050,202225972,13050,4.3
3051,202225975,13051,3.1
3051,202225964,13051,3
3051,202225957,13051,4.7
3051,202214342,13051,4.2
3051,202214341,13051,4.8
3052,202214348,13052,4.4
3052,202214348,13052,2.9
3052,202214341,13052,4.3
3052,202214349,13052,3.3
3053,202214555,13053,2.9
3053,202214547,13053,2.5
3053,202214553,13053,4.1
3053,202214552,13053,2.2
3053,202214556,13053,3.5
3054,202214550,13054,4.6
3066,202212291,13066,4.8
3066,202212286,13066,2.4
3066,202212282,13066,3.7
3067,202212289,13067,4.6
3067,202212293,13067,5
3067,202212280,13067,3.1
3067,202212283,13067,4
3067,202212289,13067,2.6
3068,202212291,13068,3.6
3068,202212291,13068,2.4
3068,202212283,13068,2.4
3068,202212292,13068,4.3
3069,202219369,13069,3.9
3069,202219385,13069,3.7
3070,202219406,13070,3.6
3070,202219389,13070,3.5
3070,202219407,13070,3.7
3070,202219397,13070,2.8
3071,202219301,13071,2.5
3071,202219312,13071,3
3071,202219316,13071,3.9
3071,202219306,13071,2.7
3072,202219369,13072,3.8
3072,202219388,13072,2.7
3072,202219337,13072,2.5
3072,202219329,13072,4.3
3073,202219334,13073,2.8
3073,202222054,13073,2.5
3073,202222055,13073,2.2
3073,202222057,13073,3
3073,202222056,13073,2.4
3074,202222059,13074,3.7
3074,202222059,13074,3
3074,202222052,13074,4.4
3074,202222054,13074,3.2
3075,202222054,13075,3.2
3075,202222057,13075,2.4
3075,202222053,13075,4.3
3075,202222052,13075,4.3
3090,202218316,13090,2.8
3096,202217759,13096,4
3100,202222747,13100,3.8
3107,202219493,13107,4.6
3108,202220376,13108,4.8
