,id,name,price,mrp,variant,stock,image_url
841,ESRFE7KYD8JDBTFC, GLUCON-D Instant Energy Energy Drink, 180.0, 180.0, 1 kg, 610.0, https://rukminim1.flixcart.com/image/280/280/ka73y4w0/energy-sport-drink-mix/t/f/c/1-instant-energy-glucon-d-original-imafrtp6s2bzfdrq.jpeg?q=70
842,HRMET8ZKFPFGRFEK, Veet Silk & Fresh Sensitive Skin Hair Removal Cream, 121.0, 128.0, 50 g, 699.0, https://rukminim1.flixcart.com/image/280/280/kdj4xow0/hair-removal/f/e/k/50-silk-fresh-sensitive-skin-hair-removal-cream-veet-original-imafueyzchwdq3a5.jpeg?q=70
843,SCMFVEPESZQ55EHR, zoff Turmeric, Coriander, Red Chilli Powder, 112.0, 150.0, 3x200 g
844,RICEUC2YZB6HP9DG, Organic Tattva Sona Masoori Rice (Parboiled), 467.0, 550.0, 5 kg, 958.0, https://rukminim1.flixcart.com/image/280/280/kixgtjk0/rice/9/d/g/5-na-white-pouch-sona-masoori-rice-organic-tattva-original-imafym92k3k37qqk.jpeg?q=70
845,SCMETEMSZ5S2RFMQ, Tata Sampann Meat Masala, 58.0, 78.0, 100 g, 744.0, https://rukminim1.flixcart.com/image/280/280/knknc7k0/spice-masala/r/t/p/meat-masala-box-tata-sampann-powder-original-imag27vhkzjyjafj.jpeg?q=70
846,SNSFKFNVGQFBYHHD, KALEVA Nimbu Chataka, 57.0, 98.0, 2x120 g, 854.0, https://rukminim1.flixcart.com/image/280/280/kmxsakw0/snack-savourie/w/m/y/nimbu-chataka-pouch-kaleva-original-imagfq4mwspgngbf.jpeg?q=70
847,FRYF6Y4SAVKYGWFC, Rajdhani Punjabi Masala Papad 200 g, 66.0, 66.0, 200 g, 285.0, https://rukminim1.flixcart.com/image/280/280/ju04akw0/fryum-papad/w/f/c/200-punjabi-masala-papad-rajdhani-original-imaff8avfvgnp875.jpeg?q=70
848,MDMETGN5HYJKSQQJ, Boost Health, Energy & Sports Nutrition Drink, 322.0, 351.0, 750 g, 249.0
849,PCPETZTZQPHNXGPH, ACT II Cheese Popcorn, 100.0, 100.0, 2x105 g, 284.0, https://rukminim1.flixcart.com/image/280/280/khkvukw0/popcorn/g/p/h/210-na-2-microwave-act-ii-original-imafxk68pv7dexe4.jpeg?q=70
850,SNSF2F5MCB2ZWM76, Piknik Classic Tomato Chilli, 60.0, 100.0, 2x70 g, 925.0, https://rukminim1.flixcart.com/image/280/280/kgb5rbk0/snack-savourie/m/7/6/150-classic-tomato-chilli-pouch-piknik-original-imafwhf2w3smz35n.jpeg?q=70
851,PLSFVEDEKMVEU7MN, Flipkart Supermart Classic Toor Dal (Split), 146.0, 199.0, 1 kg, 803.0, https://rukminim1.flixcart.com/image/280/280/kfyasnk0/pulses/7/m/n/1-toor-dal-toor-dal-flipkart-supermart-classic-original-imafwaxgjm9rymzz.jpeg?q=70
852,SMPF9HSZPAJQR8BW, DOVE Intense Repair Shampoo, 799.0, 799.0, 1 L, 957.0, https://rukminim1.flixcart.com/image/280/280/kgtqhe80/shampoo/8/b/w/1-intense-repair-shampoo-dove-original-imafwyuvhxswznzn.jpeg?q=70
853,SAKFVMHURG3B9ARM, Del Monte Pizza and Pasta Sauce, 96.0, 99.0, 400 g Refill, 395.0, https://rukminim1.flixcart.com/image/280/280/kox8b680/sauce-ketchup/a/z/u/pizza-and-pasta-refill-sauce-del-monte-original-imag39urha9bxhth.jpeg?q=70
854,CAFEXKGHDXECHTSK, Kellogg's Chocos Fills Double Chocolaty, 175.0, 175.0, 250 g Box, 496.0, https://rukminim1.flixcart.com/image/280/280/klqx30w0/cereal-flake/5/k/a/chocos-fills-box-kellogg-s-original-imagysvepmw6nghh.jpeg?q=70
855,IRPEU9J7H9FMB2P2, Hit Spray Crawling Insect Killer, 172.0, 172.0, 320 ml, 157.0, https://rukminim1.flixcart.com/image/280/280/j3t1ocw0/insect-repellent/2/p/2/320-spray-crawling-insect-killer-cik-1-hit-original-imaeuu7vngzx8n5f.jpeg?q=70
856,SOPFBRWNGZBNENFH, DOVE Cream Beauty Bathing Bar, 390.0, 520.0, 8x100 g, 848.0, https://rukminim1.flixcart.com/image/280/280/jqmnv680/soap/n/f/h/8-800-cream-beauty-bathing-bar-dove-original-imafbtxxjeffcwun.jpeg?q=70
857,PCPETZTZETPWFZSU, ACT II Party Pack Golden Sizzle Popcorn, 40.0, 45.0, 120 g, 269.0, https://rukminim1.flixcart.com/image/280/280/kgtqhe80/popcorn/z/s/u/120-party-pack-1-microwave-act-ii-original-imafwywycvg83zhh.jpeg?q=70
858,AIREUHAZNQJYEUB8, Godrej Aer Violet Valley Bloom Spray, 126.0, 149.0, 240 ml, 512.0, https://rukminim1.flixcart.com/image/280/280/k7dnonk0/air-freshener/u/b/8/240-room-spray-liquid-godrej-aer-original-imafpmgv7nf4afba.jpeg?q=70
859,BCRFGPREPQPHBNGM, Harpic Disinfectant Bathroom Cleaner Floral, 172.0, 172.0, 1 L, 286.0, https://rukminim1.flixcart.com/image/280/280/klicfww0/bathroom-floor-cleaner/2/0/0/floral-disinfectant-bathroom-cleaner-bottle-harpic-original-imagymadr5nyktn6.jpeg?q=70
860,SMPD9FYFA5QGANXK, DOVE Dryness Care Shampoo, 242.0, 255.0, 340 ml, 104.0, https://rukminim1.flixcart.com/image/280/280/kmxsakw0/shampoo/t/l/d/340-dryness-care-shampoo-dove-original-imagfqdrzndwbjcg.jpeg?q=70
861,TPSF5AAKMAGYFZFX, Neem Active Toothpaste, 69.0, 80.0, 200 g, 501.0, https://rukminim1.flixcart.com/image/280/280/jskofww0/toothpaste/z/f/x/200-active-neem-original-imafe43wjguhh3zq.jpeg?q=70
862,SMPD9FYFSBZUZ8MG, SUNSILK Stunning Black Shine Shampoo, 375.0, 500.0, 650 ml, 495.0, https://rukminim1.flixcart.com/image/280/280/kmmcrrk0/shampoo/j/d/p/stunning-black-shine-shampoo-sunsilk-original-imagfh8hpfuyzttz.jpeg?q=70
863,FLRETZMTCBNGPU6Z, 24 mantra ORGANIC Ragi Flour, 61.0, 65.0, 500 g, 257.0, https://rukminim1.flixcart.com/image/280/280/kjvrdzk0/flour/f/v/e/ragi-flour-millet-flour-24-mantra-organic-original-imafzce6semwpkpm.jpeg?q=70
864,CNDEGVN6CRA8NYYH, DOVE Intense Repair Conditioner, 161.0, 190.0, 175 ml, 435.0, https://rukminim1.flixcart.com/image/280/280/jrs3mvk0/conditioner/y/y/h/175-intense-repair-conditioner-dove-original-imafdgycz6gwuczx.jpeg?q=70
865,FCWFZCGUCR5CVVCM, Clean & Clear Oil Free Foaming  Face Wash, 216.0, 240.0, 240 ml, 594.0, https://rukminim1.flixcart.com/image/280/280/kk2wl8w0/face-wash/o/n/m/240-oil-free-foaming-face-wash-clean-clear-original-imafzgfkxzfq4jeh.jpeg?q=70
866,PLSEUHQJYBYANQFN, Tata Sampann Red Masoor Dal (Whole), 128.0, 155.0, 1 kg, 900.0, https://rukminim1.flixcart.com/image/280/280/knknc7k0/pulses/j/o/c/masoor-dal-whole-masoor-dal-tata-sampann-original-imag27vfhyxdeggq.jpeg?q=70
867,FSFEB2RQBFG8GMQQ, Revive Liquid Fabric Stiffener, 71.0, 71.0, 200 g, 126.0, https://rukminim1.flixcart.com/image/280/280/jfikknk0/fabric-stiffener/m/q/q/200-liquid-revive-original-imaf3ywyzrtvakmh.jpeg?q=70
868,SMPDG2WF7GHZA3ZZ, DOVE Daily Shine Shampoo, 242.0, 255.0, 340 ml, 569.0, https://rukminim1.flixcart.com/image/280/280/jesunbk0/shampoo/3/z/z/340-daily-shine-shampoo-dove-original-imaez6hvhtq4bcgw.jpeg?q=70
869,NDFFFYCVC5GZFC7Z, Ziofit Classic Seedless Sultan Dates, 238.0, 265.0, 500 g, 539.0, https://rukminim1.flixcart.com/image/280/280/kgcl7680/nut-dry-fruit/t/n/v/250-classic-seedless-sultan-pouch-ziofit-original-imafwhngwghczzqu.jpeg?q=70
870,DEOEUWZUGGEVJTZM, ADIDAS Dynamic Pulse & Pure Game Deodorant Spray  -  For Men, 199.0, 398.0, 2x150 ml, 254.0, https://rukminim1.flixcart.com/image/280/280/jar3qfk0/deodorant/t/z/m/192-dynamic-pulse-pure-game-deodorant-spray-adidas-men-original-imafy9zy5vwdqf5b.jpeg?q=70
871,BWSFKGWERJZNCB6V, DETTOL Cool Body Wash and Shower Gel, 160.0, 200.0, 250 ml, 376.0, https://rukminim1.flixcart.com/image/280/280/khkvukw0/body-wash/b/6/v/250-cool-body-wash-and-shower-dettol-original-imafxk4dacqhvakv.jpeg?q=70
872,LDGFQHXZQMG64FUN, GENTEEL Washomatic Multi-Fragrance Liquid Detergent, 399.0, 399.0, 1 kg, 602.0, https://rukminim1.flixcart.com/image/280/280/kosxzm80/liquid-detergent/b/x/b/washomatic-genteel-original-imag36dfyvchzxgy.jpeg?q=70
873,FCWEJFU9MA7DGZHG, Garnier Men Men Power White Anti-Pollution Double Action Face Wash, 152.0, 190.0, 100 g, 298.0, https://rukminim1.flixcart.com/image/280/280/k2p1q4w0/face-wash/z/h/g/100-men-power-white-anti-pollution-double-action-garnier-original-imafhzhqxkdv9s7d.jpeg?q=70
874,SOPFH7FSP7HDDPPF, Liril Lemon and Tea Tree Oil Soap, 306.0, 360.0, 6x125 g, 606.0, https://rukminim1.flixcart.com/image/280/280/koixwnk0/soap/p/g/y/lemon-and-tea-tree-oil-soap-liril-original-imag2yufwqh6jag7.jpeg?q=70
875,DAJEUARYHGYFJ3PF, Tropicana Pineapple Delight, 20.0, 20.0, 200 ml, 274.0, https://rukminim1.flixcart.com/image/280/280/jaij3bk0/drinks-juice/3/p/f/200-pineapple-delight-tetrapack-tropicana-original-imafy2nzdmyhhz3v.jpeg?q=70
876,ASLE8PZZD6CSETXF, NIVEA Sensitive Cooling After Shave Lotion, 242.0, 269.0, 100 ml, 605.0, https://rukminim1.flixcart.com/image/280/280/k6s82vk0/aftershave-lotion/t/x/f/100-sensitive-cooling-after-shave-lotion-nivea-men-original-imafp5s6jrcgjts2.jpeg?q=70
877,SCREUFSYZXZPQH33, DETTOL Cool Shaving Cream, 75.0, 75.0, 60 g, 779.0, https://rukminim1.flixcart.com/image/280/280/k7xnukw0/shaving-cream/h/3/3/60-cool-shaving-cream-dettol-original-imafq26gzkh7bqhv.jpeg?q=70
878,CHCFGZGFQZ34F6GQ, Cadbury Dairy Milk Silk Oreo Red Velvet Chocolate Bars, 175.0, 175.0, 130 g, 414.0, https://rukminim1.flixcart.com/image/280/280/kjbr8280-0/chocolate/m/r/r/dairy-milk-silk-oreo-red-velvet-chocolate-cadbury-original-imafyx49dgukfacf.jpeg?q=70
879,CMFEUFQAYYAKRH8B, PARLE Melody Chocolaty Toffee, 100.0, 100.0, 391 g, 111.0, https://rukminim1.flixcart.com/image/280/280/khkvukw0/candy-mouth-freshener/h/8/b/391-melody-chocolaty-parle-original-imafxk72dbg3wcfx.jpeg?q=70
880,DEOFY5TFBMKCUGAN, Yardley London Rose Deodorant Roll-on  -  For Women, 140.0, 175.0, 50 ml, 288.0, https://rukminim1.flixcart.com/image/280/280/kk1h5e80/deodorant/l/w/6/rose-deodorant-roll-on-yardley-london-women-original-imafzgyh9hcm7xpu.jpeg?q=70
881,TEAFHGH8HHKGTSGN, Tata Tulsi Green Tea Bags Box, 130.0, 174.0, 25 Bags Box, 163.0, https://rukminim1.flixcart.com/image/280/280/knknc7k0/tea/d/u/9/na-box-green-tea-tata-tea-bag-original-imag27vfqaarhntv.jpeg?q=70
882,CAFGF8UCG7NMBSF9, Kwality Oats, 142.0, 190.0, 1 kg Pouch, 397.0, https://rukminim1.flixcart.com/image/280/280/ko382a80/cereal-flake/m/z/u/1-oats-pouch-kwality-original-imag2mjcg9xbzb5k.jpeg?q=70
883,CHTFSTDKZUHXNNBK, MOTHER'S RECIPE Desi Szechwan Chutney Paste, 49.0, 80.0, 250 g Glass Bottle, 371.0, https://rukminim1.flixcart.com/image/280/280/kiqbma80-0/chutney/m/z/z/schezwan-chutney-glass-bottle-mother-s-recipe-original-imafyg4bzpjkggzj.jpeg?q=70
884,HWSFWMRFBSXMMQGM, Hygienix Germ Shield Hand Wash Pump Dispenser, 99.0, 110.0, 200 ml, 123.0, https://rukminim1.flixcart.com/image/280/280/kmf7ki80/hand-wash-sanitizer/v/r/h/200-anti-bacterial-hand-wash-pump-bottle-1-hygienix-original-imagfbtnz9jgsjkv.jpeg?q=70
885,CKBFJJXSTSHHCZKK, PARLE Hide & Seek Black Bourbon Choco Creme Sandwich, 60.0, 100.0, 300 g, 393.0, https://rukminim1.flixcart.com/image/280/280/khkvukw0/cookie-biscuit/z/k/k/300-hide-seek-black-bourbon-choco-creme-sandwich-parle-original-imafxk723fzt4zvn.jpeg?q=70
886,FLRF49WHGVGVWJ9Q, Sreebhog Sooji, 44.0, 70.0, 500 g, 237.0, https://rukminim1.flixcart.com/image/280/280/jlv70y80/flour/j/9/q/500-sooji-soji-sreebhog-original-imaf8wkbtk6jzvrk.jpeg?q=70
887,PLSFX3HAJBEPQDU9, Flipkart Supermart Classic Brown Chana (Whole), 48.0, 100.0, 500 g, 102.0, https://rukminim1.flixcart.com/image/280/280/klphn680/pulses/y/q/y/500-classic-brown-chana-flipkart-supermart-original-imagyrwhvj8dwypr.jpeg?q=70
888,RICEUC2YZB6HP9DG, Organic Tattva Sona Masoori Rice (Parboiled), 467.0, 550.0, 5 kg, 122.0, https://rukminim1.flixcart.com/image/280/280/kixgtjk0/rice/9/d/g/5-na-white-pouch-sona-masoori-rice-organic-tattva-original-imafym92k3k37qqk.jpeg?q=70
889,SNSFKFNV5NP5TE84, KALEVA Tasty, 69.0, 118.0, 2x120 g, 833.0, https://rukminim1.flixcart.com/image/280/280/kmwcuq80/snack-savourie/l/q/l/tasty-pouch-kaleva-original-imagfp8psvpzag8u.jpeg?q=70
890,DAJEUARYXF2VRAKE, Real Activ 100% Apple Juice, 108.0, 135.0, 1 L, 606.0, https://rukminim1.flixcart.com/image/280/280/kf1fo280/drinks-juice/a/k/e/1-activ-100-apple-juice-tetrapack-real-original-imafvhagzpzsay3g.jpeg?q=70
891,RMDEUJMAJGVAE2VB, MTR Magic Masala Upma 60 g, 20.0, 25.0, 60 g, 465.0, https://rukminim1.flixcart.com/image/280/280/j3nbwy80/ready-meal/2/v/b/60-magic-masala-upma-mtr-original-imaeuz3jcwt5hsgz.jpeg?q=70
892,MSCFUMVY374HQGGJ, Glow & Lovely Advanced Multi Vitamin, 213.0, 213.0, 110 g, 389.0, https://rukminim1.flixcart.com/image/280/280/kg9qbgw0/moisturizer-cream/g/g/j/110-advanced-multivitamin-face-cream-cream-glow-lovely-original-imafwjmahqzgkrta.jpeg?q=70
893,MDMETGMUZ2XJZWG3, COMPLAN Creamy Classic, 232.0, 245.0, 500 g, 532.0, https://rukminim1.flixcart.com/image/280/280/ka73y4w0/milk-drink-mix/w/g/3/500-creamy-classic-carton-complan-original-imafrtp7huxzghgj.jpeg?q=70
894,DEOESRG8T2NPEGFC, NIVEA Whitening Smooth Skin Deodorant Roll-on  -  For Women, 169.0, 199.0, 50 ml, 801.0, https://rukminim1.flixcart.com/image/280/280/kesv0y80/deodorant/g/f/c/50-whitening-smooth-skin-deodorant-roll-on-nivea-women-original-imafvekdguwrs4qy.jpeg?q=70
895,CAFETEG64YJEFHNK, Kellogg's Chocos Crunchy Bites, 180.0, 180.0, 375 g Box, 514.0, https://rukminim1.flixcart.com/image/280/280/kdxfc7k0/cereal-flake/h/n/k/375-chocos-crunchy-bites-box-kellogg-s-original-imafuqbwdaaxnjw4.jpeg?q=70
896,MSCFUMWF3ZVWGRJK, Glow & Lovely Advanced Multivitamin Face Cream, 106.0, 106.0, 50 g, 894.0, https://rukminim1.flixcart.com/image/280/280/kgfg2vk0/moisturizer-cream/r/j/k/50-advanced-multivitamin-face-cream-cream-glow-lovely-original-imafwz6xfqgy52za.jpeg?q=70
897,SNSFST33JVMTFCVX, CRAX Mast Mattar, 60.0, 60.0, 3x89 g, 897.0, https://rukminim1.flixcart.com/image/280/280/keiuxzk0/snack-savourie/c/v/x/270-namkeen-mast-matar-pouch-crax-original-imafv6rwd8zh9ktz.jpeg?q=70
898,SCMEUHFXZKZRXBMD, EVEREST Coriander, 62.0, 62.0, 200 g, 140.0, https://rukminim1.flixcart.com/image/280/280/km0x5zk0/spice-masala/5/x/n/coriander-pouch-everest-powder-original-imagfydnzmvfmhh8.jpeg?q=70
899,SHREU2YVZRTT3Y6D, GILLETTE Vector Cartridge, 120.0, 120.0, 4 Units, 668.0, https://rukminim1.flixcart.com/image/280/280/j3orcsw0/shaving-razor/y/6/d/vector-plus-manual-4-gillette-original-imaeurgetsazagw6.jpeg?q=70
900,CNDD9FZ3FU4XYHZW, DOVE Daily Shine Conditioner, 161.0, 190.0, 180 ml, 651.0, https://rukminim1.flixcart.com/image/280/280/j9pyaa80/conditioner/h/z/w/180-daily-shine-conditioner-dove-original-imaezgj7djfpqjbz.jpeg?q=70
901,HWSFTFAMXJQYG93A, Dalmia Sanjeevani protection Hand Sanitizer Bottle, 250.0, 500.0, 1 L, 987.0, https://rukminim1.flixcart.com/image/280/280/kdt50nk0/hand-wash-sanitizer/9/3/a/1000-sanjeevani-sanitizer-bottle-dalmia-original-imafumq5gzwanwyn.jpeg?q=70
902,CHCFKFNNVZBZYRXT, Munch Crisp Pop Bars, 10.0, 10.0, 20.1 g, 684.0, https://rukminim1.flixcart.com/image/280/280/ko382a80/chocolate/z/c/o/crisp-pop-munch-original-imag2mad8md7dgep.jpeg?q=70
903,CKBET6WUER59YXZ6, McVities Digestive Biscuits, 153.0, 169.0, 1 kg, 608.0, https://rukminim1.flixcart.com/image/280/280/k7c88sw0/cookie-biscuit/x/z/6/1-digestive-biscuits-mcvities-original-imafphh7khzzytgg.jpeg?q=70
904,MDMEU6MXPUAVGJMF, MTR Badam Drink Mix, 215.0, 250.0, 500 g, 336.0, https://rukminim1.flixcart.com/image/280/280/jq4353k0/milk-drink-mix/j/m/f/500-badam-drink-mix-plastic-bottle-mtr-original-imafc7agpb9g4mcs.jpeg?q=70
905,SOPF9FF5TM5CZGQR, santoor Pureglo almond oil and glycerine bathing bar, 226.0, 378.0, 6x125 g, 365.0, https://rukminim1.flixcart.com/image/280/280/kj8wccw0-0/soap/3/b/o/pureglo-glycerine-bathing-bar-santoor-original-imafyuu3mkauqha8.jpeg?q=70
906,EDOFBKXCABHJM9DF, KLF Tilnad Sesame Oil Plastic Bottle, 272.0, 320.0, 1 L, 184.0, https://rukminim1.flixcart.com/image/280/280/jvo4scw0/edible-oil/9/d/f/1-na-plastic-bottle-sesame-oil-tilnad-original-imafggzze3bhwzha.jpeg?q=70
907,EDOF5VM8WJ7UMTDV, Oleev Health Blended Oil Can, 855.0, 960.0, 5 L, 349.0, https://rukminim1.flixcart.com/image/280/280/k7ksvww0/edible-oil/t/d/v/5-health-can-blended-oil-oleev-original-imafps82ydwmvvkt.jpeg?q=70
908,BWSFH4YQYC9RSNZU, DOVE Deeply Nourishing Body Wash, 360.0, 360.0, 800 ml, 885.0, https://rukminim1.flixcart.com/image/280/280/jwkzwy80/body-wash/n/z/u/800-deeply-nourishing-body-wash-dove-original-imafh8h4znbzrwk6.jpeg?q=70
909,CHEFQQFCZW2TM5ZV, BRITANNIA Plain Processed cheese Spread, 242.0, 285.0, 400 g, 554.0, https://rukminim1.flixcart.com/image/280/280/klb78nk0/cheese/h/z/f/pizza-processed-cheese-britannia-original-imagyggtgjg9gfzv.jpeg?q=70
910,SHRFA9CKQGD7DEZA, GILLETTE Venus Hair Removal Razor for Women, 229.0, 249.0, 1 Units , 737.0, https://rukminim1.flixcart.com/image/280/280/jnyxd3k0/shaving-razor/e/z/a/venus-hair-removal-razor-for-women-1-gillette-original-imafaj3gjphuhscm.jpeg?q=70
911,FLRFYZPAQEREJDPJ, safe harvest Wheat Daliya Broken Wheat, 45.0, 45.0, 500 g, 208.0, https://rukminim1.flixcart.com/image/280/280/jtx9evk0/flour/d/p/j/500-wheat-daliya-broken-wheat-safe-harvest-original-imaff5ruub9gzaxf.jpeg?q=70
912,SMPDG2WF7GHZA3ZZ, DOVE Daily Shine Shampoo, 242.0, 255.0, 340 ml, 322.0, https://rukminim1.flixcart.com/image/280/280/jesunbk0/shampoo/3/z/z/340-daily-shine-shampoo-dove-original-imaez6hvhtq4bcgw.jpeg?q=70
913,CHPF4Z7GECVFEY5Z, Too Yumm! Tangy Tomato Multigrain Chips, 18.0, 20.0, 54 g, 803.0, https://rukminim1.flixcart.com/image/280/280/jic0u4w0/chips/y/5/z/60-tangy-tomato-multigrain-tooyumm-original-imaf65npyzjdwzrs.jpeg?q=70
914,NDFF7VQCHKGZGGXT, Ziofit Afghani Dried Figs, 472.0, 525.0, 200 g, 922.0, https://rukminim1.flixcart.com/image/280/280/kgcl7680/nut-dry-fruit/g/x/t/200-afghani-dried-pouch-ziofit-original-imafwhng3yqzxczk.jpeg?q=70
915,SMPFCXWVABFVAGB2, JOHNSON'S Baby No More Tears Shampoo, 352.0, 375.0, 500 ml, 280.0, https://rukminim1.flixcart.com/image/280/280/kiqbma80/shampoo/g/b/2/500-baby-no-more-tears-shampoo-johnson-s-original-imafyg5zychh9dnu.jpeg?q=70
916,SMPFYG2TYVHGJZB2, HEAD & SHOULDERS Smooth & Silky Shampoo, 533.0, 650.0, 1 L, 995.0, https://rukminim1.flixcart.com/image/280/280/kd1zngw0/shampoo/5/t/h/650-head-shoulders-smooth-and-silky-anti-dandruff-shampoo-650ml-original-imafuffqsbz82fm8.jpeg?q=70
917,MLKFBYCPKP4UJACF, Go Supremo Milk, 69.0, 72.0, 1 L, 862.0, https://rukminim1.flixcart.com/image/280/280/klb78nk0/milk/t/c/d/tetrapack-uht-go-original-imagygqmuazjmkya.jpeg?q=70
918,PCPETZTZZQEYVG7J, ACT II Hot & Fresh Microwave Butter Lovers Popcorn, 65.0, 70.0, 99 g, 101.0, https://rukminim1.flixcart.com/image/280/280/khwbde80-0/popcorn/v/p/i/hot-fresh-microwave-microwave-act-ii-original-imafxstmnffbve6z.jpeg?q=70
919,SCMEUYZ2WQ7WCKKP, Eastern Chilli Powder, 82.0, 94.0, 250 g, 406.0, https://rukminim1.flixcart.com/image/280/280/j5lchow0/spice-masala/k/k/p/250-pouch-chilli-eastern-powder-original-imaew5ksmjgvzkfz.jpeg?q=70
920,TCNFVSSQ6ZHBFZTA, Godrej Proclean Disinfectant Liquid Toilet Cleaner, 142.0, 168.0, 1 L, 842.0, https://rukminim1.flixcart.com/image/280/280/kfbfr0w0/toilet-cleaner/z/t/a/na-1000-toilet-cleaner-godrej-proclean-original-imafvstsspacwbjd.jpeg?q=70
921,SAMEUD5HJK7SE6VE, Bikano Dry Petha Box, 95.0, 100.0, 400 g, 263.0, https://rukminim1.flixcart.com/image/280/280/jucz98w0/sweet-mithai/6/v/e/400-dry-petha-petha-bikano-original-imaffgfyn6ztghye.jpeg?q=70
922,SAKEUB529WRGTGGU, WeiKFiELD Red Chilli Sauce, 47.0, 55.0, 200 g Plastic Bottle, 623.0, https://rukminim1.flixcart.com/image/280/280/j6mhxu80/sauce-ketchup/g/g/u/200-red-chilli-plastic-bottle-sauce-weikfield-original-imaex2ffypxymkkp.jpeg?q=70
923,SMPEZ6CGUDDS2NJG, Chik Hairfall Prevent Egg White Shampoo, 129.0, 178.0, 340 ml, 332.0, https://rukminim1.flixcart.com/image/280/280/kj4m0sw0-0/shampoo/1/p/r/340-hairfall-prevent-egg-white-shampoo-chik-original-imafyrbwb6b5htqt.jpeg?q=70
924,RICEUC2YZB6HP9DG, Organic Tattva Sona Masoori Rice (Parboiled), 467.0, 550.0, 5 kg, 844.0, https://rukminim1.flixcart.com/image/280/280/kixgtjk0/rice/9/d/g/5-na-white-pouch-sona-masoori-rice-organic-tattva-original-imafym92k3k37qqk.jpeg?q=70
925,SCMEUHHYQMJPDR73, EVEREST Sabji Masala Powder, 29.0, 29.0, 50 g, 943.0, https://rukminim1.flixcart.com/image/280/280/kjabs7k0-0/spice-masala/x/q/d/sabji-masala-powder-box-everest-powder-original-imafyvpgahefzx8n.jpeg?q=70
926,DAJEUARY7DAEDHGF, Real Fruit Juice - Pomegranate, 115.0, 115.0, 1 L, 121.0, https://rukminim1.flixcart.com/image/280/280/kbb49zk0/drinks-juice/h/g/f/1-fruit-juice-pomegranate-tetrapack-real-original-imafszzp7fmhkgmh.jpeg?q=70
927,SCMFQX2X5A4FH64S, zoff Garam Masala, 63.0, 79.0, 100 g, 297.0, https://rukminim1.flixcart.com/image/280/280/kah413k0/spice-masala/6/4/s/100-garam-masala-pouch-zoff-powder-original-imafsfcmyz7btvcz.jpeg?q=70
928,ASLE4M5ZZFKXVZQ8, NIVEA Men Sensitive After Shave Lotion, 224.0, 249.0, 100 ml, 568.0, https://rukminim1.flixcart.com/image/280/280/jtbtt3k0/aftershave-lotion/z/q/8/100-men-sensitive-after-shave-lotion-nivea-original-imafeph7s7fxxtjz.jpeg?q=70
929,EDOEZWFWACZKMFGF, Dalda Vanaspati 1 L Pouch, 158.0, 185.0, 1 L Pouch, 144.0, https://rukminim1.flixcart.com/image/280/280/jhi0l8w0/ghee/f/g/f/1-na-pouch-dalda-original-imaf5gbuhz9kzngz.jpeg?q=70
930,FLRETEFHEJQ7R7SK, 24 mantra ORGANIC Sattu, 95.0, 95.0, 500 g, 277.0, https://rukminim1.flixcart.com/image/280/280/kjvrdzk0/flour/p/h/4/sattu-sattu-24-mantra-organic-original-imafzce35ztynh66.jpeg?q=70
931,BWSESTMUEE8CKSGV, NIVEA Body Wash, Fresh Pure Shower Gel, Refreshing Aquatic Scent, 239.0, 399.0, 500 ml
932,TCNFVSSQ6ZHBFZTA, Godrej Proclean Disinfectant Liquid Toilet Cleaner, 142.0, 168.0, 1 L, 220.0, https://rukminim1.flixcart.com/image/280/280/kfbfr0w0/toilet-cleaner/z/t/a/na-1000-toilet-cleaner-godrej-proclean-original-imafvstsspacwbjd.jpeg?q=70
933,CAFF8W7ZYYFZZHSP, Kwality Muesli Crunchy, 280.0, 560.0, 1 kg Plastic Bottle, 472.0, https://rukminim1.flixcart.com/image/280/280/jnoxa4w0/cereal-flake/h/s/p/1-muesli-crunchy-plastic-bottle-kwality-original-imafabkz8h4ugybu.jpeg?q=70
934,INFETZV5YGRU5RCA, Nestle Lactogen Infant Formula (Stage 1), 350.0, 350.0, 400 g, 413.0, https://rukminim1.flixcart.com/image/280/280/k8ro3gw0/infant-formula/r/c/a/400-infant-formula-stage-1-nestle-lactogen-original-imafqpjq6ybxhhjb.jpeg?q=70
935,BCRETEEDVGYQGA3N, LIZOL Disinfectant Surface Cleaner Sandal, 93.0, 93.0, 500 ml, 169.0, https://rukminim1.flixcart.com/image/280/280/j3t1ocw0/bathroom-floor-cleaner/a/3/n/sandalwood-500-lizol-disinfectant-floor-cleaner-lizol-original-imaeuux2kza4htfd.jpeg?q=70
936,SMPE7C25DJHQXZCY, DOVE Oxygen Moisture Shampoo, 275.0, 290.0, 340 ml, 863.0, https://rukminim1.flixcart.com/image/280/280/jesunbk0/shampoo/z/c/y/340-oxygen-moisture-shampoo-dove-original-imaebqfajr3mnrzv.jpeg?q=70
937,SAKFGZJATNDMYHBZ, SURABHI Tomato Ketchup, 45.0, 70.0, 450 g Refill, 198.0, https://rukminim1.flixcart.com/image/280/280/kh0vonk0/sauce-ketchup/h/b/z/450-tomato-pouch-ketchup-surabhi-original-imafx4qktzguhhwy.jpeg?q=70
